id_siniestro,id_poliza,fecha_siniestro,monto_siniestro,estado,fecha_siniestro_dt,monto_siniestro_num,motivo_rechazo
4165,7239,2025-03-15,nan,,,,"fecha_invalida, monto_nulo_o_no_numerico, estado_nulo"
4166,14145,2026/01/20,nan,Rechazado,,,"fecha_invalida, monto_nulo_o_no_numerico"
4167,4143,25/12/2025,9682.25,Cerrado,,9682.25,fecha_invalida
4168,1313,06/10/2025,"9.095,81",,2025-06-10,9095.81,estado_nulo
4169,19035,2025-06-23,"1.324,73",Abierto,,1324.73,fecha_invalida
4170,18400,2025-10-05,nan,Rechazado,,,"fecha_invalida, monto_nulo_o_no_numerico"
4171,21868,03-27-25,"3,990.48",Cerrado,,3990.48,fecha_invalida
4172,15935,2025/09/27,"13.446,24",Cerrado,,13446.24,fecha_invalida
4173,22521,07-29-25,"7,042.02",,,7042.02,"fecha_invalida, estado_nulo"
4177,17744,2026/01/19,nan,Abierto,,,"fecha_invalida, monto_nulo_o_no_numerico"
4178,6693,01-19-25,14476.94,Rechazado,,14476.94,fecha_invalida
4179,15016,16/05/2025,10172.77,Cerrado,,10172.77,fecha_invalida
4180,22486,2025-12-22,11879.32,Abierto,,11879.32,fecha_invalida
4181,23084,2025/06/08,"598,46",,,598.46,"fecha_invalida, estado_nulo"
4182,17074,10-08-2025,-,Abierto,2025-08-10,,monto_nulo_o_no_numerico
4183,13358,2025-11-11,"6,489.87",,,6489.87,"fecha_invalida, estado_nulo"
4184,22946,2026-01-13,"3,765.97",Abierto,,3765.97,fecha_invalida
4185,12143,2026/01/13,"7,220.00",,,7220.0,"fecha_invalida, estado_nulo"
4186,24367,2025-05-08,587.95,Abierto,,587.95,fecha_invalida
4188,8532,2026-02-22,nan,Rechazado,,,"fecha_invalida, monto_nulo_o_no_numerico"
4189,6200,2025/12/30,4735.41,,,4735.41,"fecha_invalida, estado_nulo"
4190,8565,2025-06-18,7242.28,Cerrado,,7242.28,fecha_invalida
4191,14049,2025/12/07,"12,056.60",,,12056.6,"fecha_invalida, estado_nulo"
4193,25503,2025-08-11,nan,,,,"fecha_invalida, monto_nulo_o_no_numerico, estado_nulo"
4194,24321,2025-01-04,"9.149,50",Cerrado,,9149.5,fecha_invalida
4196,21257,2025-07-18,-,Cerrado,,,"fecha_invalida, monto_nulo_o_no_numerico"
4197,9766,01-02-25,3956.79,Abierto,,3956.79,fecha_invalida
4198,18622,20-11-2025,nan,,2025-11-20,,"monto_nulo_o_no_numerico, estado_nulo"
4199,10023,17-07-2025,12320.12,,2025-07-17,12320.12,estado_nulo
4200,11234,2025-04-18,"14,608.47",Rechazado,,14608.47,fecha_invalida
4201,185,02-23-25,nan,Abierto,,,"fecha_invalida, monto_nulo_o_no_numerico"
4202,5826,18/02/2025,"1.738,61",,,1738.61,"fecha_invalida, estado_nulo"
4203,12276,2025-10-06,9814.44,Abierto,,9814.44,fecha_invalida
4204,12576,2025-02-19,-,Abierto,,,"fecha_invalida, monto_nulo_o_no_numerico"
4206,21152,2025-12-13,1805.19,Cerrado,,1805.19,fecha_invalida
4207,18106,11-27-25,"6,687.19",,,6687.19,"fecha_invalida, estado_nulo"
4208,5003,2025/08/03,"9,469.15",Cerrado,,9469.15,fecha_invalida
4209,14494,03-11-25,6631.73,Cerrado,,6631.73,fecha_invalida
4210,17289,2025/04/06,9027.68,Cerrado,,9027.68,fecha_invalida
4211,22179,09-02-2026,3176.21,,2026-02-09,3176.21,estado_nulo
4212,4533,2025-05-11,2152.46,,,2152.46,"fecha_invalida, estado_nulo"
4213,837,01-13-25,"11,143.13",Cerrado,,11143.13,fecha_invalida
4214,5744,08-22-25,"9.169,16",,,9169.16,"fecha_invalida, estado_nulo"
4215,11316,2025-11-07,"1,179.88",Cerrado,,1179.88,fecha_invalida
4216,12781,20-05-2025,"6.012,50",,2025-05-20,6012.5,estado_nulo
4217,7882,2025-01-08,-,,,,"fecha_invalida, monto_nulo_o_no_numerico, estado_nulo"
4219,7394,07-02-25,8085.21,Rechazado,,8085.21,fecha_invalida
4220,13370,27-03-2025,nan,Abierto,2025-03-27,,monto_nulo_o_no_numerico
4223,4089,16/03/2025,"13,567.30",Abierto,,13567.3,fecha_invalida
4225,1403,25/02/2025,316.20,,,316.2,"fecha_invalida, estado_nulo"
4226,21250,2025/04/04,nan,Rechazado,,,"fecha_invalida, monto_nulo_o_no_numerico"
4227,2060,05-13-25,6028.64,Cerrado,,6028.64,fecha_invalida
4228,19860,11-19-25,nan,Cerrado,,,"fecha_invalida, monto_nulo_o_no_numerico"
4230,20069,2025-08-28,10210.70,Cerrado,,10210.7,fecha_invalida
4231,5166,14/05/2025,nan,Cerrado,,,"fecha_invalida, monto_nulo_o_no_numerico"
4232,6139,14/05/2025,"8.359,11",,,8359.11,"fecha_invalida, estado_nulo"
4233,3473,28/01/2025,"1.270,75",,,1270.75,"fecha_invalida, estado_nulo"
4234,18871,2026-01-13,-,Rechazado,,,"fecha_invalida, monto_nulo_o_no_numerico"
4235,12171,2025-07-07,12492.96,Abierto,,12492.96,fecha_invalida
4236,23353,17/02/2025,9432.99,,,9432.99,"fecha_invalida, estado_nulo"
4237,4796,31/03/2025,"1,897.11",Abierto,,1897.11,fecha_invalida
4238,17930,2025-09-16,394.94,Cerrado,,394.94,fecha_invalida
4239,1406,12-01-2025,-,Abierto,2025-01-12,,monto_nulo_o_no_numerico
4240,18008,23/12/2025,3222.54,Cerrado,,3222.54,fecha_invalida
4241,12326,27/04/2025,5562.54,Cerrado,,5562.54,fecha_invalida
4242,6614,01-09-26,"1,961.19",Cerrado,,1961.19,fecha_invalida
4243,8494,2025-01-06,"8.086,43",Abierto,,8086.43,fecha_invalida
4244,21575,07-16-25,-,Cerrado,,,"fecha_invalida, monto_nulo_o_no_numerico"
4245,19602,2025-03-28,nan,Abierto,,,"fecha_invalida, monto_nulo_o_no_numerico"
4246,2192,03-02-2025,nan,,2025-02-03,,"monto_nulo_o_no_numerico, estado_nulo"
4247,15362,2025-07-27,"9,594.43",Cerrado,,9594.43,fecha_invalida
4248,18874,2025/04/16,10424.39,Abierto,,10424.39,fecha_invalida
4249,12741,04/07/2025,-,Cerrado,2025-04-07,,monto_nulo_o_no_numerico
4251,24907,12-11-25,"9.492,79",Cerrado,,9492.79,fecha_invalida
4252,464,2025-04-01,6423.36,Abierto,,6423.36,fecha_invalida
4253,5657,28/08/2025,"10.344,90",Cerrado,,10344.9,fecha_invalida
4255,14402,12/01/2026,"9.885,72",,2026-12-01,9885.72,estado_nulo
4256,25539,2025/08/06,"2.846,88",Cerrado,,2846.88,fecha_invalida
4257,21621,01-28-26,"3,905.24",Cerrado,,3905.24,fecha_invalida
4258,16357,2025-04-06,"2.970,16",Abierto,,2970.16,fecha_invalida
4259,14200,2025/03/30,-,,,,"fecha_invalida, monto_nulo_o_no_numerico, estado_nulo"
4261,11066,2025/06/11,9563.62,,,9563.62,"fecha_invalida, estado_nulo"
4262,4313,2025-05-31,"8.478,44",,,8478.44,"fecha_invalida, estado_nulo"
4263,18580,2025-02-23,"4,025.48",,,4025.48,"fecha_invalida, estado_nulo"
4264,18269,10-06-25,5192.11,Abierto,,5192.11,fecha_invalida
4265,703,2025-02-06,12384.06,,,12384.06,"fecha_invalida, estado_nulo"
4266,5447,07-19-25,7272.89,,,7272.89,"fecha_invalida, estado_nulo"
4267,4972,01-08-26,13154.09,Cerrado,,13154.09,fecha_invalida
4268,18469,01-23-26,"14.950,94",,,14950.94,"fecha_invalida, estado_nulo"
4269,1614,2025/05/26,nan,,,,"fecha_invalida, monto_nulo_o_no_numerico, estado_nulo"
4270,15893,2026/01/23,"3.654,82",Abierto,,3654.82,fecha_invalida
4271,22783,02-20-25,"3,961.28",Rechazado,,3961.28,fecha_invalida
4272,24316,12-01-2025,8963.16,,2025-01-12,8963.16,estado_nulo
4273,4049,2025/04/18,4785.95,,,4785.95,"fecha_invalida, estado_nulo"
4274,6287,2025-11-22,1441.64,Cerrado,,1441.64,fecha_invalida
4275,23477,2025-03-14,"5.520,60",Abierto,,5520.6,fecha_invalida
4277,23332,07-03-2025,"11.557,57",,2025-03-07,11557.57,estado_nulo
4278,2412,2026-01-24,"1,358.29",Rechazado,,1358.29,fecha_invalida
4280,25769,12-17-25,"3.258,14",Abierto,,3258.14,fecha_invalida
4281,7669,07-15-25,nan,Abierto,,,"fecha_invalida, monto_nulo_o_no_numerico"
4282,2692,2025-06-13,13079.72,Cerrado,,13079.72,fecha_invalida
4283,20764,06-10-2025,"-3.812,07",Abierto,2025-10-06,-3812.07,monto_no_positivo
4284,16427,2026/02/20,"14,473.34",Rechazado,,14473.34,fecha_invalida
4285,8925,24-08-2025,-,Abierto,2025-08-24,,monto_nulo_o_no_numerico
4286,24218,01-28-26,14185.66,,,14185.66,"fecha_invalida, estado_nulo"
4287,5211,2025-07-27,nan,Abierto,,,"fecha_invalida, monto_nulo_o_no_numerico"
4288,24612,20-06-2025,nan,Abierto,2025-06-20,,monto_nulo_o_no_numerico
4289,24831,01-19-26,6486.85,Cerrado,,6486.85,fecha_invalida
4291,22778,08/01/2026,-,Cerrado,2026-08-01,,monto_nulo_o_no_numerico
4293,11382,04-04-25,13424.17,Cerrado,,13424.17,fecha_invalida
4294,2028,2026-01-18,"10,041.52",Cerrado,,10041.52,fecha_invalida
4295,7853,21/11/2025,7470.14,,,7470.14,"fecha_invalida, estado_nulo"
4296,11409,2026-01-25,-,Rechazado,,,"fecha_invalida, monto_nulo_o_no_numerico"
4297,20736,2025-04-19,12100.17,Rechazado,,12100.17,fecha_invalida
4298,19354,09-03-2025,2077.99,,2025-03-09,2077.99,estado_nulo
4299,16410,2025-12-16,"9.387,98",,,9387.98,"fecha_invalida, estado_nulo"
4300,21444,03-01-25,3091.32,,,3091.32,"fecha_invalida, estado_nulo"
4301,21429,21/10/2025,7997.63,Cerrado,,7997.63,fecha_invalida
4302,19811,2025/01/26,nan,Cerrado,,,"fecha_invalida, monto_nulo_o_no_numerico"
4303,23535,2025/04/14,1648.00,,,1648.0,"fecha_invalida, estado_nulo"
4304,25874,10-27-25,"3,348.22",Abierto,,3348.22,fecha_invalida
4305,6276,2025/12/06,nan,Abierto,,,"fecha_invalida, monto_nulo_o_no_numerico"
4306,23988,2025-05-21,3954.87,,,3954.87,"fecha_invalida, estado_nulo"
4307,8802,02-14-25,"2.341,93",,,2341.93,"fecha_invalida, estado_nulo"
4308,11462,2026-01-22,"5.526,29",Abierto,,5526.29,fecha_invalida
4309,3896,09-09-25,7810.74,Rechazado,,7810.74,fecha_invalida
4310,21328,2025/01/29,nan,,,,"fecha_invalida, monto_nulo_o_no_numerico, estado_nulo"
4312,1944,2025/04/06,5478.38,,,5478.38,"fecha_invalida, estado_nulo"
4313,4327,2025-10-01,"9,522.07",,,9522.07,"fecha_invalida, estado_nulo"
4314,22882,2025/11/17,"3,090.81",Abierto,,3090.81,fecha_invalida
4315,6242,15/11/2025,"14.884,81",,,14884.81,"fecha_invalida, estado_nulo"
4316,11627,2025-03-15,14713.29,Cerrado,,14713.29,fecha_invalida
4317,1829,12-22-25,nan,Cerrado,,,"fecha_invalida, monto_nulo_o_no_numerico"
4318,5740,05-14-25,"9.834,32",,,9834.32,"fecha_invalida, estado_nulo"
4319,24479,2025-06-17,"11.038,73",Cerrado,,11038.73,fecha_invalida
4320,14536,29/10/2025,-,Abierto,,,"fecha_invalida, monto_nulo_o_no_numerico"
4321,4849,15/09/2025,5788.09,,,5788.09,"fecha_invalida, estado_nulo"
4322,5776,05-03-2025,nan,Abierto,2025-03-05,,monto_nulo_o_no_numerico
4323,11609,2025/11/22,310.58,Cerrado,,310.58,fecha_invalida
4324,20534,18/07/2025,8401.29,Abierto,,8401.29,fecha_invalida
4325,14934,23/10/2025,nan,Abierto,,,"fecha_invalida, monto_nulo_o_no_numerico"
4327,15861,01-07-25,430.70,,,430.7,"fecha_invalida, estado_nulo"
4328,16628,07-05-2025,"9,861.67",,2025-05-07,9861.67,estado_nulo
4329,25597,2026-01-14,12646.64,Abierto,,12646.64,fecha_invalida
4332,19312,2026/01/03,4257.35,Abierto,,4257.35,fecha_invalida
4333,13407,2025/08/18,4326.29,Rechazado,,4326.29,fecha_invalida
4334,22103,2025/11/24,8037.42,Rechazado,,8037.42,fecha_invalida
4336,16399,2025-07-11,-,Rechazado,,,"fecha_invalida, monto_nulo_o_no_numerico"
4337,16074,2025/10/13,"2,741.79",Abierto,,2741.79,fecha_invalida
4339,7133,18-03-2025,nan,Cerrado,2025-03-18,,monto_nulo_o_no_numerico
4341,6381,14-02-2025,-,,2025-02-14,,"monto_nulo_o_no_numerico, estado_nulo"
4342,2371,15/09/2025,"-5.718,70",Rechazado,,-5718.7,"fecha_invalida, monto_no_positivo"
4343,15786,27/06/2025,986.29,,,986.29,"fecha_invalida, estado_nulo"
4344,21773,27/11/2025,"4,169.82",Abierto,,4169.82,fecha_invalida
4345,2273,2026-01-01,"3.606,53",Cerrado,,3606.53,fecha_invalida
4346,13017,04-01-2026,5474.39,,2026-01-04,5474.39,estado_nulo
4347,15660,2025-08-31,"12.039,64",,,12039.64,"fecha_invalida, estado_nulo"
4348,20438,2026/02/24,255.59,,,255.59,"fecha_invalida, estado_nulo"
4349,10458,2025/03/31,nan,,,,"fecha_invalida, monto_nulo_o_no_numerico, estado_nulo"
4350,6656,2025/05/15,-,Rechazado,,,"fecha_invalida, monto_nulo_o_no_numerico"
4351,18364,25-08-2025,"5.709,23",,2025-08-25,5709.23,estado_nulo
4352,24883,08-12-25,7074.29,Abierto,,7074.29,fecha_invalida
4353,4878,14/03/2025,-,Cerrado,,,"fecha_invalida, monto_nulo_o_no_numerico"
4354,5163,04-11-2025,9295.32,,2025-11-04,9295.32,estado_nulo
4355,15578,07-21-25,"5.816,07",Abierto,,5816.07,fecha_invalida
4356,9946,09/11/2025,12657.53,,2025-09-11,12657.53,estado_nulo
4357,14133,26/05/2025,9779.77,Rechazado,,9779.77,fecha_invalida
4358,20228,2026/01/04,"11.606,38",Cerrado,,11606.38,fecha_invalida
4359,18260,16/02/2026,"1,549.20",Cerrado,,1549.2,fecha_invalida
4360,1808,2025-12-11,"6,030.66",Rechazado,,6030.66,fecha_invalida
4362,14305,2025/01/02,"449,46",,,449.46,"fecha_invalida, estado_nulo"
4363,18407,12/08/2025,nan,Cerrado,2025-12-08,,monto_nulo_o_no_numerico
4364,3002,03-21-25,"14,579.77",Abierto,,14579.77,fecha_invalida
4365,39,10-14-25,"4.344,69",Cerrado,,4344.69,fecha_invalida
4367,23530,2025-04-12,9402.53,Cerrado,,9402.53,fecha_invalida
4368,8084,30/12/2025,227.18,,,227.18,"fecha_invalida, estado_nulo"
4370,21724,12-22-25,nan,Rechazado,,,"fecha_invalida, monto_nulo_o_no_numerico"
4371,10680,22/03/2025,"8.855,53",Rechazado,,8855.53,fecha_invalida
4372,16537,2026-02-18,nan,Abierto,,,"fecha_invalida, monto_nulo_o_no_numerico"
4374,7509,2025/06/03,8204.58,Rechazado,,8204.58,fecha_invalida
4375,3581,2025/08/29,"3,276.54",Abierto,,3276.54,fecha_invalida
4376,4985,2025-12-26,-,,,,"fecha_invalida, monto_nulo_o_no_numerico, estado_nulo"
4377,2031,14/11/2025,14929.44,Rechazado,,14929.44,fecha_invalida
4378,21246,2025-07-18,nan,Cerrado,,,"fecha_invalida, monto_nulo_o_no_numerico"
4379,13867,2025/02/07,13580.20,Cerrado,,13580.2,fecha_invalida
4381,20828,28/11/2025,3690.23,Rechazado,,3690.23,fecha_invalida
4382,24129,2026/01/09,11946.79,Abierto,,11946.79,fecha_invalida
4384,19251,2025/01/03,"1.884,59",Cerrado,,1884.59,fecha_invalida
4385,21646,11-21-25,"205,37",Abierto,,205.37,fecha_invalida
4386,25828,03/07/2025,-,Rechazado,2025-03-07,,monto_nulo_o_no_numerico
4387,17814,08-10-2025,nan,,2025-10-08,,"monto_nulo_o_no_numerico, estado_nulo"
4390,11853,2025/11/04,-,,,,"fecha_invalida, monto_nulo_o_no_numerico, estado_nulo"
4391,24091,2025/12/03,-,Abierto,,,"fecha_invalida, monto_nulo_o_no_numerico"
4392,19140,2026-01-08,"13,917.44",Cerrado,,13917.44,fecha_invalida
4393,17324,07-27-25,353.18,Rechazado,,353.18,fecha_invalida
4394,12753,26/01/2025,7349.74,,,7349.74,"fecha_invalida, estado_nulo"
4395,10215,2025-03-29,"8.490,51",,,8490.51,"fecha_invalida, estado_nulo"
4396,23780,2025/12/12,nan,Abierto,,,"fecha_invalida, monto_nulo_o_no_numerico"
4397,15752,12-04-25,10805.10,,,10805.1,"fecha_invalida, estado_nulo"
4398,15728,01-14-26,14361.73,Abierto,,14361.73,fecha_invalida
4400,8617,10-29-25,"741,22",Cerrado,,741.22,fecha_invalida
4401,11595,03-09-25,nan,Cerrado,,,"fecha_invalida, monto_nulo_o_no_numerico"
4402,9628,2026/01/18,6696.06,Cerrado,,6696.06,fecha_invalida
4403,2842,2025/02/23,"2,899.26",Cerrado,,2899.26,fecha_invalida
4404,25612,2025-02-04,"1,492.54",Abierto,,1492.54,fecha_invalida
4405,3959,2025/06/30,627.09,Rechazado,,627.09,fecha_invalida
4406,25582,2026/01/01,14505.76,,,14505.76,"fecha_invalida, estado_nulo"
4408,21903,2025/12/10,nan,,,,"fecha_invalida, monto_nulo_o_no_numerico, estado_nulo"
4409,8082,2025-06-07,"-12.646,94",,,-12646.94,"fecha_invalida, monto_no_positivo, estado_nulo"
4410,10076,2025/09/03,7067.39,Abierto,,7067.39,fecha_invalida
4411,19896,12-25-25,nan,,,,"fecha_invalida, monto_nulo_o_no_numerico, estado_nulo"
4412,1728,11-02-25,762.31,Abierto,,762.31,fecha_invalida
4413,9630,11-19-25,9736.59,Abierto,,9736.59,fecha_invalida
4414,9053,2025-10-05,"14.113,24",Cerrado,,14113.24,fecha_invalida
4415,21765,2025/01/26,9242.96,Cerrado,,9242.96,fecha_invalida
4416,7323,31/12/2025,-,Cerrado,,,"fecha_invalida, monto_nulo_o_no_numerico"
4417,3083,06-30-25,"3,389.56",,,3389.56,"fecha_invalida, estado_nulo"
4418,12601,16/07/2025,188.77,,,188.77,"fecha_invalida, estado_nulo"
4419,23940,07-20-25,"9,949.55",Cerrado,,9949.55,fecha_invalida
4420,562,02-28-25,5890.82,Cerrado,,5890.82,fecha_invalida
4422,18434,12-17-25,8430.56,Rechazado,,8430.56,fecha_invalida
4423,20516,09/09/2025,nan,,2025-09-09,,"monto_nulo_o_no_numerico, estado_nulo"
4425,16601,2025/12/25,3176.43,,,3176.43,"fecha_invalida, estado_nulo"
4427,19966,2025/01/07,nan,Rechazado,,,"fecha_invalida, monto_nulo_o_no_numerico"
4428,23407,2025-09-09,6736.28,,,6736.28,"fecha_invalida, estado_nulo"
4429,24498,2025-11-14,2474.30,Abierto,,2474.3,fecha_invalida
4430,13574,2025/07/30,nan,Rechazado,,,"fecha_invalida, monto_nulo_o_no_numerico"
4431,8775,2025/10/13,4482.84,Abierto,,4482.84,fecha_invalida
4432,19313,13-04-2025,-,Cerrado,2025-04-13,,monto_nulo_o_no_numerico
4433,1044,22/02/2026,770.81,,,770.81,"fecha_invalida, estado_nulo"
4434,14108,2025/10/17,4006.14,,,4006.14,"fecha_invalida, estado_nulo"
4435,9358,04-26-25,nan,Rechazado,,,"fecha_invalida, monto_nulo_o_no_numerico"
4436,7863,29/05/2025,"7,145.83",,,7145.83,"fecha_invalida, estado_nulo"
4437,156,2025-05-12,5968.97,Abierto,,5968.97,fecha_invalida
4438,2160,12-27-25,"13,565.50",Cerrado,,13565.5,fecha_invalida
4439,5564,2026-01-25,"3.762,51",Cerrado,,3762.51,fecha_invalida
4440,23764,2025/10/11,468.89,Rechazado,,468.89,fecha_invalida
4441,22667,29-09-2025,"2,315.32",,2025-09-29,2315.32,estado_nulo
4442,15701,12-25-25,1926.98,,,1926.98,"fecha_invalida, estado_nulo"
4443,13635,2025/06/11,14537.68,Cerrado,,14537.68,fecha_invalida
4444,1176,2026-02-02,-,Cerrado,,,"fecha_invalida, monto_nulo_o_no_numerico"
4447,13543,13/04/2025,"12,768.09",Rechazado,,12768.09,fecha_invalida
4448,11156,06-08-25,4367.45,,,4367.45,"fecha_invalida, estado_nulo"
4449,15797,20/07/2025,"6,615.87",Abierto,,6615.87,fecha_invalida
4450,17545,2025-03-31,6398.15,Abierto,,6398.15,fecha_invalida
4451,5768,08-23-25,5048.07,Cerrado,,5048.07,fecha_invalida
4452,14071,2025-02-28,11156.75,Cerrado,,11156.75,fecha_invalida
4453,15000,10-19-25,1424.11,,,1424.11,"fecha_invalida, estado_nulo"
4455,934,2026/01/09,"2.239,47",Abierto,,2239.47,fecha_invalida
4456,10896,12-28-25,1730.23,Rechazado,,1730.23,fecha_invalida
4457,1638,2025-03-16,4542.53,Cerrado,,4542.53,fecha_invalida
4459,2861,2025/03/19,13227.44,,,13227.44,"fecha_invalida, estado_nulo"
4460,5984,2025-11-30,-,Cerrado,,,"fecha_invalida, monto_nulo_o_no_numerico"
4462,17638,11-03-25,"13,699.16",Abierto,,13699.16,fecha_invalida
4463,6612,2025-10-03,"14,421.40",,,14421.4,"fecha_invalida, estado_nulo"
4464,10527,06-28-25,nan,,,,"fecha_invalida, monto_nulo_o_no_numerico, estado_nulo"
4465,6580,2025-04-23,5471.71,,,5471.71,"fecha_invalida, estado_nulo"
4466,9273,2025-10-31,10619.28,Cerrado,,10619.28,fecha_invalida
4467,6052,05/11/2025,8873.95,,2025-05-11,8873.95,estado_nulo
4468,18255,11-01-25,"12,368.94",Cerrado,,12368.94,fecha_invalida
4469,13487,02-05-26,12767.08,,,12767.08,"fecha_invalida, estado_nulo"
4470,11277,17-01-2026,"8.693,71",,2026-01-17,8693.71,estado_nulo
4471,9773,20/06/2025,322.13,Cerrado,,322.13,fecha_invalida
4472,9324,12-28-25,2688.16,Abierto,,2688.16,fecha_invalida
4473,9227,09-09-25,1585.15,,,1585.15,"fecha_invalida, estado_nulo"
4474,3246,2025-08-08,589.72,Abierto,,589.72,fecha_invalida
4475,25546,2025-12-22,396.90,Abierto,,396.9,fecha_invalida
4476,1017,2025/09/09,8206.18,Abierto,,8206.18,fecha_invalida
4477,25763,2025-04-13,"10,544.19",Cerrado,,10544.19,fecha_invalida
4478,11146,23/09/2025,3371.03,Abierto,,3371.03,fecha_invalida
4479,431,2026/01/02,13956.44,Cerrado,,13956.44,fecha_invalida
4480,15144,07/06/2025,4008.01,,2025-07-06,4008.01,estado_nulo
4481,21021,26/01/2026,"13.090,96",Rechazado,,13090.96,fecha_invalida
4482,8080,2025/05/02,"10.298,79",,,10298.79,"fecha_invalida, estado_nulo"
4483,23313,2025/06/23,"9.449,51",Cerrado,,9449.51,fecha_invalida
4484,2476,2025-04-06,7779.58,Cerrado,,7779.58,fecha_invalida
4485,4399,2025-01-15,"14.191,91",Abierto,,14191.91,fecha_invalida
4486,17879,06-18-25,7142.66,,,7142.66,"fecha_invalida, estado_nulo"
4487,17751,2025-09-06,nan,Cerrado,,,"fecha_invalida, monto_nulo_o_no_numerico"
4488,17432,14-12-2025,"6,045.18",,2025-12-14,6045.18,estado_nulo
4489,13084,2025/05/20,"1,995.71",Cerrado,,1995.71,fecha_invalida
4490,14892,2025-08-17,-,Cerrado,,,"fecha_invalida, monto_nulo_o_no_numerico"
4491,3845,21-04-2025,13337.06,,2025-04-21,13337.06,estado_nulo
4492,8055,2025/01/29,"5.048,56",Abierto,,5048.56,fecha_invalida
4493,14297,2025-09-21,"4.963,60",Cerrado,,4963.6,fecha_invalida
4494,14612,16/02/2025,"1.756,64",,,1756.64,"fecha_invalida, estado_nulo"
4495,18249,21/09/2025,"2.754,88",Abierto,,2754.88,fecha_invalida
4496,5574,2025/04/19,7123.41,,,7123.41,"fecha_invalida, estado_nulo"
4497,5150,2025/06/30,2100.44,Cerrado,,2100.44,fecha_invalida
4498,16975,25-06-2025,3166.60,,2025-06-25,3166.6,estado_nulo
4499,5213,2025/03/16,4150.67,Cerrado,,4150.67,fecha_invalida
4500,22220,08-31-25,-,,,,"fecha_invalida, monto_nulo_o_no_numerico, estado_nulo"
4501,21736,23-08-2025,12466.51,,2025-08-23,12466.51,estado_nulo
4502,8526,17/05/2025,13905.74,Rechazado,,13905.74,fecha_invalida
4503,20163,21/02/2025,"6.793,57",,,6793.57,"fecha_invalida, estado_nulo"
4504,17235,2025/07/02,nan,Cerrado,,,"fecha_invalida, monto_nulo_o_no_numerico"
4505,16454,2026/02/18,8410.75,Rechazado,,8410.75,fecha_invalida
4506,9179,11/02/2026,nan,,2026-11-02,,"monto_nulo_o_no_numerico, estado_nulo"
4508,25735,02-12-25,273.00,Rechazado,,273.0,fecha_invalida
4509,88,08-21-25,"2.496,99",Cerrado,,2496.99,fecha_invalida
4510,3739,2025-04-26,14002.05,Cerrado,,14002.05,fecha_invalida
4511,9324,12-28-25,2688.16,Abierto,,2688.16,fecha_invalida
4512,16110,2025/10/20,14818.54,Abierto,,14818.54,fecha_invalida
4513,679,23/06/2025,14161.93,Abierto,,14161.93,fecha_invalida
4514,22198,2025/10/30,1454.97,,,1454.97,"fecha_invalida, estado_nulo"
4515,8925,24-08-2025,-,Abierto,2025-08-24,,monto_nulo_o_no_numerico
4516,21581,2025-01-01,13247.47,,,13247.47,"fecha_invalida, estado_nulo"
4517,5668,11-28-25,11057.31,Cerrado,,11057.31,fecha_invalida
4518,16114,2025-01-18,-,Abierto,,,"fecha_invalida, monto_nulo_o_no_numerico"
4519,8526,17/05/2025,13905.74,Rechazado,,13905.74,fecha_invalida
4520,8768,25/01/2025,2863.49,Abierto,,2863.49,fecha_invalida
4521,6051,2025-07-15,"4.083,60",Abierto,,4083.6,fecha_invalida
4522,4758,09-11-2025,-1173.60,,2025-11-09,-1173.6,"monto_no_positivo, estado_nulo"
4523,19571,08-13-25,8283.79,Abierto,,8283.79,fecha_invalida
4524,17879,06-18-25,7142.66,,,7142.66,"fecha_invalida, estado_nulo"
4525,17658,09-06-2025,nan,,2025-06-09,,"monto_nulo_o_no_numerico, estado_nulo"
4526,18228,17/11/2025,13973.16,Cerrado,,13973.16,fecha_invalida
4527,20455,01-15-26,nan,Abierto,,,"fecha_invalida, monto_nulo_o_no_numerico"
4529,15538,2025-01-07,14296.85,Abierto,,14296.85,fecha_invalida
4530,23938,15/12/2025,nan,Cerrado,,,"fecha_invalida, monto_nulo_o_no_numerico"
4531,18194,2025/12/30,"2,757.05",,,2757.05,"fecha_invalida, estado_nulo"
4532,10760,2025-03-09,14910.95,,,14910.95,"fecha_invalida, estado_nulo"
4533,6007,2025-10-15,-,Abierto,,,"fecha_invalida, monto_nulo_o_no_numerico"
4534,23679,2025-09-16,"6,832.08",Abierto,,6832.08,fecha_invalida
